client_id,Variation
5269752,Control
1290560,Control
2366018,Control
3447384,Control
9452134,Control
5918756,Control
8059064,Control
757397,Control
4317374,Control
5698289,Control
8417006,Control
8282834,Control
7702166,Control
1178443,Control
700448,Control
513864,Control
8365656,Control
563859,Control
4666767,Control
3604951,Control
8781917,Control
9109114,Control
6526646,Control
7941869,Control
7885624,Control
6546707,Control
6904520,Control
3587187,Control
6349899,Control
9871504,Control
5628857,Control
4744174,Control
8995363,Control
5676836,Control
7582801,Control
6891129,Control
5354683,Control
9335897,Control
8274863,Control
8863877,Control
5113694,Control
8162191,Control
7615245,Control
7575842,Control
1730954,Control
459610,Control
6799154,Control
6179435,Control
1196788,Control
1874162,Control
5986716,Control
9423044,Control
7080294,Control
9173716,Control
8817620,Control
3419830,Control
1557014,Control
4375551,Control
9319959,Control
422463,Control
9531788,Control
5387263,Control
7203485,Control
5597601,Control
2792598,Control
9629572,Control
8190214,Control
1033609,Control
88723,Control
3222141,Control
6364973,Control
7275047,Control
7891627,Control
3103730,Control
380170,Control
5244645,Control
2423443,Control
114780,Control
8657625,Control
3331063,Control
4375103,Control
6528621,Control
2009302,Control
4071184,Control
1474823,Control
9278443,Control
1994826,Control
9071992,Control
6263283,Control
4400495,Control
6408904,Control
5502432,Control
4992489,Control
4314788,Control
9619098,Control
8941411,Control
8059613,Control
6236140,Control
2452066,Control
68854,Control
4068410,Control
3333535,Control
3859749,Control
5055067,Control
4138843,Control
8154663,Control
5410439,Control
4171954,Control
8823513,Control
2086680,Control
7245855,Control
9894654,Control
1749003,Control
3265970,Control
3926863,Control
8240400,Control
4631825,Control
532200,Control
7812668,Control
3464315,Control
8412296,Control
9811987,Control
4050071,Control
9218948,Control
7865356,Control
4806523,Control
8420512,Control
2080022,Control
1496571,Control
8658861,Control
5119439,Control
791007,Control
5716357,Control
4177659,Control
8863103,Control
9262413,Control
5237672,Control
1868660,Control
5613244,Control
8021976,Control
9385360,Control
7798262,Control
3945400,Control
2476272,Control
3208099,Control
242833,Control
9950926,Control
3736958,Control
9573327,Control
6441229,Control
7570937,Control
7963456,Control
5698149,Control
3671964,Control
5511884,Control
8027167,Control
5345406,Control
359374,Control
1520419,Control
6111970,Control
2205884,Control
4530020,Control
5563811,Control
68830,Control
720470,Control
19832,Control
8738505,Control
5339816,Control
1495569,Control
1664737,Control
6763418,Control
6732101,Control
1669101,Control
5222418,Control
6227535,Control
3852830,Control
9889907,Control
8568751,Control
8238658,Control
9018405,Control
1001135,Control
7557120,Control
757353,Control
3715028,Control
455278,Control
4412837,Control
1768518,Control
5269385,Control
4584200,Control
3961862,Control
4994001,Control
73331,Control
9320265,Control
1766845,Control
661296,Control
336203,Control
8883994,Control
1322248,Control
2778415,Control
6922922,Control
8012314,Control
9405578,Control
1538336,Control
8268645,Control
6515192,Control
7756202,Control
7332628,Control
4343607,Control
2084517,Control
63377,Control
8014474,Control
2922633,Control
3626121,Control
1732770,Control
5899425,Control
826235,Control
9267535,Control
8126871,Control
4753533,Control
694911,Control
3804647,Control
847990,Control
6593577,Control
1211589,Control
2221200,Control
1129766,Control
6594076,Control
2206697,Control
8348041,Control
7164484,Control
3860871,Control
2947302,Control
147033,Control
238874,Control
2917410,Control
5726651,Control
2402747,Control
4351270,Control
2989013,Control
7619838,Control
5668922,Control
3994437,Control
2659237,Control
2200641,Control
8829608,Control
1504801,Control
7950795,Control
6777821,Control
7150043,Control
9229328,Control
805952,Control
5403582,Control
3983999,Control
6915261,Control
3845541,Control
2380463,Control
6705909,Control
335080,Control
8889682,Control
6383840,Control
2522628,Control
4242638,Control
9795683,Control
9378246,Control
1879289,Control
7665960,Control
5679801,Control
493186,Control
1186200,Control
8093151,Control
3339110,Control
3195151,Control
9142677,Control
1923181,Control
6578585,Control
7549476,Control
2680464,Control
3792899,Control
7966615,Control
3429213,Control
4122503,Control
3263400,Control
1149257,Control
6511523,Control
907457,Control
9794708,Control
8225502,Control
3467432,Control
5827596,Control
1454975,Control
9832892,Control
3285202,Control
5321496,Control
3836360,Control
8778070,Control
7249843,Control
9366611,Control
902056,Control
3771283,Control
2995076,Control
820349,Control
1688760,Control
4306555,Control
8180271,Control
3845071,Control
1783398,Control
6737992,Control
3325490,Control
111477,Control
7360903,Control
4456021,Control
2211014,Control
1388684,Control
3294063,Control
4028896,Control
2616515,Control
3552115,Control
4536566,Control
8815206,Control
8000406,Control
607963,Control
6451488,Control
6617331,Control
2978551,Control
7940431,Control
1223703,Control
9988775,Control
8853515,Control
9534462,Control
6253564,Control
8872815,Control
3991922,Control
627525,Control
6783086,Control
7877379,Control
8843033,Control
7061359,Control
7527462,Control
6625783,Control
4781902,Control
7619272,Control
1407523,Control
2386780,Control
2683336,Control
3508086,Control
376559,Control
8014998,Control
1455365,Control
4031982,Control
6583380,Control
7018882,Control
8222302,Control
9642367,Control
2024733,Control
8864420,Control
9285608,Control
3925181,Control
8841097,Control
5647543,Control
8639803,Control
4999523,Control
9245447,Control
292370,Control
8983872,Control
9702626,Control
7377214,Control
8120073,Control
4630710,Control
3196381,Control
6696882,Control
2708001,Control
5961844,Control
9740593,Control
8465223,Control
9048757,Control
1298961,Control
800712,Control
3230421,Control
8568486,Control
7371185,Control
5719719,Control
6484309,Control
5389894,Control
5130256,Control
6400888,Control
7192750,Control
8468373,Control
1749068,Control
6284050,Control
5071488,Control
5556885,Control
3936034,Control
7752766,Control
1216598,Control
144678,Control
2277821,Control
560360,Control
3131159,Control
1165290,Control
2717723,Control
723833,Control
3686017,Control
3441915,Control
3993300,Control
3364820,Control
1565846,Control
4509981,Control
8212875,Control
5992613,Control
7996595,Control
6503295,Control
6197220,Control
7756489,Control
6506090,Control
6330960,Control
1809578,Control
5675982,Control
8063374,Control
695624,Control
1674694,Control
9920774,Control
8311223,Control
5959892,Control
1919775,Control
2592273,Control
9961809,Control
1731624,Control
2049570,Control
6322195,Control
124572,Control
3119303,Control
3674412,Control
272934,Control
770810,Control
9850294,Control
8731665,Control
7654114,Control
2625271,Control
3302779,Control
4071423,Control
835607,Control
7626648,Control
6696565,Control
4267969,Control
3797600,Control
947529,Control
3193307,Control
71296,Control
9112083,Control
3916659,Control
5523503,Control
8007865,Control
9912025,Control
1083547,Control
2198173,Control
1101969,Control
2345159,Control
4551179,Control
5830093,Control
9906955,Control
3696772,Control
584718,Control
5823990,Control
2945260,Control
8815612,Control
1909658,Control
9898407,Control
2761917,Control
5178889,Control
58589,Control
4700269,Control
4061978,Control
5276671,Control
2130164,Control
4847886,Control
4235212,Control
3499592,Control
5056707,Control
4473931,Control
5794865,Control
8127091,Control
8035152,Control
2907112,Control
6896687,Control
7156458,Control
2473281,Control
3600404,Control
2514143,Control
5574005,Control
2866503,Control
4601536,Control
5650179,Control
6278306,Control
8259142,Control
283338,Control
1022220,Control
7473284,Control
2735247,Control
7325190,Control
7096671,Control
5133321,Control
5160147,Control
7706200,Control
1997443,Control
6639480,Control
3002288,Control
5002974,Control
7653449,Control
2482966,Control
3679190,Control
494159,Control
5316407,Control
4262392,Control
7880860,Control
9156622,Control
7302432,Control
3774976,Control
9330958,Control
1185634,Control
6047402,Control
1305958,Control
6958124,Control
3805116,Control
1764983,Control
4996959,Control
1011173,Control
5809163,Control
6026089,Control
8011247,Control
5678810,Control
6525738,Control
3486447,Control
4313597,Control
1137754,Control
7751392,Control
3423813,Control
5103176,Control
2276437,Control
795682,Control
3875272,Control
1690668,Control
2911416,Control
3828662,Control
1461998,Control
1466177,Control
1920557,Control
9030261,Control
8519720,Control
363631,Control
3389054,Control
5611560,Control
2798000,Control
8019092,Control
7724904,Control
8457919,Control
1520050,Control
4565623,Control
6757761,Control
547156,Control
4199402,Control
4404464,Control
8864617,Control
7848564,Control
5433735,Control
2354616,Control
186612,Control
1194823,Control
2188628,Control
7214464,Control
483783,Control
9605388,Control
3820374,Control
349305,Control
6063396,Control
1609374,Control
5288246,Control
21940,Control
4652182,Control
1706287,Control
103515,Control
7820430,Control
1905940,Control
1719528,Control
6972711,Control
1692913,Control
1321300,Control
3808373,Control
1507058,Control
2873827,Control
3587475,Control
196103,Control
9552351,Control
608431,Control
2671678,Control
3328514,Control
6929927,Control
5481931,Control
2668062,Control
1298301,Control
9171553,Control
8629202,Control
7679817,Control
9693798,Control
9119435,Control
5572164,Control
9055966,Control
475350,Control
8101023,Control
9173581,Control
8106708,Control
644006,Control
4690278,Control
6474685,Control
4320138,Control
979484,Control
5672855,Control
7166916,Control
6404613,Control
3833432,Control
2296131,Control
2564246,Control
963427,Control
3191820,Control
8081742,Control
8441692,Control
4775386,Control
3460741,Control
6845707,Control
9539032,Control
9095014,Control
9810735,Control
7831891,Control
1109184,Control
3058849,Control
4686729,Control
2533218,Control
9408108,Control
1640513,Control
5014452,Control
9436400,Control
3476918,Control
340534,Control
4948825,Control
9695890,Control
1176370,Control
9516881,Control
3562505,Control
6257035,Control
3740622,Control
2304905,Control
2036184,Control
9306176,Control
4663835,Control
3246979,Control
7060578,Control
3949059,Control
3427205,Control
4826644,Control
6984142,Control
3003277,Control
5944624,Control
1809919,Control
4489429,Control
647485,Control
6886786,Control
8454368,Control
2671221,Control
9528028,Control
6384397,Control
6713145,Control
350165,Control
929509,Control
1267351,Control
1920314,Control
6938338,Control
7906921,Control
3275853,Control
7871483,Control
5954787,Control
186246,Control
7551666,Control
3876347,Control
7458629,Control
8847796,Control
5290260,Control
4827135,Control
535273,Control
7210850,Control
1234849,Control
8861461,Control
2380077,Control
2879531,Control
9938114,Control
5750821,Control
6043981,Control
865942,Control
2640361,Control
2733202,Control
6006176,Control
7485585,Control
5693416,Control
2281797,Control
1932749,Control
1064850,Control
3871465,Control
7883976,Control
5295191,Control
4706130,Control
585691,Control
8191330,Control
2711657,Control
3945005,Control
1729247,Control
2581786,Control
335950,Control
656481,Control
5644149,Control
917269,Control
472271,Control
6938297,Control
8740822,Control
19613,Control
5404759,Control
9182143,Control
3128149,Control
3738189,Control
6102201,Control
8237194,Control
8927733,Control
9489360,Control
6681352,Control
3134802,Control
7468471,Control
6210506,Control
297011,Control
1465091,Control
1435541,Control
9276875,Control
5646191,Control
8938855,Control
6793099,Control
539094,Control
513275,Control
140489,Control
9380287,Control
6155261,Control
6539582,Control
8666599,Control
1016968,Control
1647318,Control
5107764,Control
7302525,Control
9735541,Control
5182699,Control
7809063,Control
9191817,Control
338641,Control
6339028,Control
473108,Control
3342852,Control
6459338,Control
9063969,Control
4908086,Control
7047016,Control
7374569,Control
7445170,Control
8119900,Control
1500813,Control
6303834,Control
6406276,Control
3980251,Control
5401809,Control
2047305,Control
6162060,Control
4799313,Control
9022088,Control
5908562,Control
7164466,Control
9038354,Control
4302393,Control
9777140,Control
5256980,Control
7693643,Control
5678409,Control
1339409,Control
9120611,Control
1700375,Control
3359276,Control
8104990,Control
2492053,Control
6966261,Control
7034253,Control
6469535,Control
4999510,Control
2344790,Control
9023510,Control
6886401,Control
2731499,Control
8748647,Control
4736680,Control
5444568,Control
5220791,Control
4227154,Control
3098485,Control
1048888,Control
7810598,Control
